"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/10/2018","171613002","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/11/2018","171613002","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/12/2018","171613002","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/13/2018","171613002","3","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/14/2018","171613002","3","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/15/2018","171613002","3","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/16/2018","171613002","3","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/17/2018","171613002","3","12.6","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/18/2018","171613002","3","15.2","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/19/2018","171613002","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/20/2018","171613002","3","15.6","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/21/2018","171613002","3","17.2","ug/m3 LC","62","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/22/2018","171613002","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/23/2018","171613002","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/24/2018","171613002","3","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/25/2018","171613002","3","13","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/26/2018","171613002","3","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/27/2018","171613002","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/28/2018","171613002","3","12.3","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/29/2018","171613002","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/30/2018","171613002","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/31/2018","171613002","3","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/01/2018","171630010","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/02/2018","171630010","3","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/03/2018","171630010","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/04/2018","171630010","3","9.8","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/05/2018","171630010","3","10.6","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/06/2018","171630010","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/07/2018","171630010","3","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/08/2018","171630010","3","15.6","ug/m3 LC","58","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/10/2018","171630010","3","8.7","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/11/2018","171630010","3","8.9","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/12/2018","171630010","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/13/2018","171630010","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/14/2018","171630010","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/15/2018","171630010","3","9.3","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/16/2018","171630010","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/17/2018","171630010","3","9.6","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/18/2018","171630010","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/19/2018","171630010","3","10.4","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/20/2018","171630010","3","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/21/2018","171630010","3","13.3","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/22/2018","171630010","3","8.4","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/23/2018","171630010","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/24/2018","171630010","3","11.7","ug/m3 LC","49","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/25/2018","171630010","3","11.8","ug/m3 LC","49","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/26/2018","171630010","3","10.1","ug/m3 LC","42","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/27/2018","171630010","3","10.2","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/28/2018","171630010","3","10.5","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/29/2018","171630010","3","11.5","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/30/2018","171630010","3","10.2","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/31/2018","171630010","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/01/2018","171670012","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/02/2018","171670012","3","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/03/2018","171670012","3","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/04/2018","171670012","3","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/05/2018","171670012","3","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/06/2018","171670012","3","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/07/2018","171670012","3","12.9","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/08/2018","171670012","3","19.8","ug/m3 LC","67","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/09/2018","171670012","3","22.3","ug/m3 LC","72","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/10/2018","171670012","3","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/11/2018","171670012","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/12/2018","171670012","3","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/13/2018","171670012","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/14/2018","171670012","3","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/15/2018","171670012","3","11.3","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/16/2018","171670012","3","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/17/2018","171670012","3","10.4","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/18/2018","171670012","3","12.8","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/19/2018","171670012","3","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/20/2018","171670012","3","15.4","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/21/2018","171670012","3","11.8","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/22/2018","171670012","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/23/2018","171670012","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/24/2018","171670012","3","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/25/2018","171670012","3","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/26/2018","171670012","3","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/27/2018","171670012","3","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/28/2018","171670012","3","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
"01/29/2018","171670012","3","10.2","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","44100","Springfield, IL","17","Illinois","167","Sangamon","39.8319208689568","-89.6441635862288"
